IP: ::ffff:127.0.0.1 | Sun Nov 19 2023 23:04:17 | nameless | Added video	VideoID: Cd60Ul--w_4	Tags: 	Date: 2023-08-08	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:32:42 | nameless | Added video	VideoID: t7YvLWWLlAw	Tags: 	Date: 2023-11-07	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:32:42 | nameless | Added match	VideoID: t7YvLWWLlAw	Time: 7s	P1: c10 Nemo	P2: c19 Sekiganryuu	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:33:12 | nameless | Added video	VideoID: IIO-UJQy0r0	Tags: 	Date: 2023-11-07	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:33:12 | nameless | Added match	VideoID: IIO-UJQy0r0	Time: 7s	P1: c19 Kazunoko	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:33:45 | nameless | Added video	VideoID: HU2wPgC2I1k	Tags: 	Date: 2023-11-06	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:33:45 | nameless | Added match	VideoID: HU2wPgC2I1k	Time: 7s	P1: c8 Higuchi	P2: c10 Nemo	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:34:29 | nameless | Added video	VideoID: 88-BtXwWMjI	Tags: 	Date: 2023-11-06	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:34:29 | nameless | Added match	VideoID: 88-BtXwWMjI	Time: 5s	P1: c18 JohnTakeuchi	P2: c10 Kakeru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:35:06 | nameless | Added video	VideoID: Exk-ikmvzkk	Tags: 	Date: 2023-11-07	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:35:06 | nameless | Added match	VideoID: Exk-ikmvzkk	Time: 7s	P1: c10 Nemo	P2: c3 Mago	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:37:03 | nameless | Added video	VideoID: 0Ib-k-7P_m0	Tags: 	Date: 2023-11-01	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:37:03 | nameless | Added match	VideoID: 0Ib-k-7P_m0	Time: 4s	P1: c4 GO1	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:37:47 | nameless | Added video	VideoID: 9xytqv9-m0A	Tags: 	Date: 2023-09-19	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:37:47 | nameless | Added match	VideoID: 9xytqv9-m0A	Time: 4s	P1: c8 Rainpro	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:38:19 | nameless | Added video	VideoID: ocvwf1lLP4w	Tags: 	Date: 2023-11-08	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:38:19 | nameless | Added match	VideoID: ocvwf1lLP4w	Time: 7s	P1: c10 Kakeru	P2: c10 Nemo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:38:54 | nameless | Added video	VideoID: r7mAlKFqmf4	Tags: 	Date: 2023-11-04	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:38:54 | nameless | Added match	VideoID: r7mAlKFqmf4	Time: 10s	P1: c10 Nemo	P2: c12 Tokido	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:42:18 | nameless | Added video	VideoID: up4n77Pe8b8	Tags: 	Date: 2023-11-11	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:42:18 | nameless | Added match	VideoID: up4n77Pe8b8	Time: 7s	P1: c10 Nemo	P2: c17 Itabashi Zangief	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:43:17 | nameless | Added video	VideoID: OOxC9HpXEtc	Tags: 	Date: 2023-11-11	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:43:17 | nameless | Added match	VideoID: OOxC9HpXEtc	Time: 4s	P1: c10 Fenritti	P2: c12 Tokido	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:43:56 | nameless | Added video	VideoID: uzzkPPRALCc	Tags: 	Date: 2023-10-30	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:43:56 | nameless | Added match	VideoID: uzzkPPRALCc	Time: 17s	P1: c10 Nemo	P2: c18 Gachikun	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:44:32 | nameless | Added video	VideoID: vVOYtqBSrGI	Tags: 	Date: 2023-11-12	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:44:32 | nameless | Added match	VideoID: vVOYtqBSrGI	Time: 7s	P1: c8 Higuchi	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:45:03 | nameless | Added video	VideoID: Hkt4tdsOiv8	Tags: 	Date: 2023-11-10	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:45:03 | nameless | Added match	VideoID: Hkt4tdsOiv8	Time: 4s	P1: c10 Fenritti	P2: c12 Daigo	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:45:43 | nameless | Added video	VideoID: JWi3dtjLiLs	Tags: 	Date: 2023-11-12	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:45:43 | nameless | Added match	VideoID: JWi3dtjLiLs	Time: 19s	P1: c10 DCQ	P2: c12 Tokido	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:46:19 | nameless | Added video	VideoID: 2I7Z0dEQXWk	Tags: 	Date: 2023-11-13	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:46:19 | nameless | Added match	VideoID: 2I7Z0dEQXWk	Time: 5s	P1: c10 Nemo	P2: c11 Xiaohai	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:47:01 | nameless | Added video	VideoID: MFN06vIM1FQ	Tags: 	Date: 2023-11-01	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:47:01 | nameless | Added match	VideoID: MFN06vIM1FQ	Time: 5s	P1: c10 Kakeru	P2: c5 Dogura	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:47:30 | nameless | Deleted match	VideoID: MFN06vIM1FQ	Time: 5	P1: c10 Kakeru	P2: c5 Dogura	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:48:31 | nameless | Added video	VideoID: n9gIZVXl3F0	Tags: 	Date: 2023-11-07	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:48:31 | nameless | Added match	VideoID: n9gIZVXl3F0	Time: 4s	P1: c10 Kakeru	P2: c5 Xian	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:49:02 | nameless | Added video	VideoID: ZF_frhuMJqU	Tags: 	Date: 2023-11-09	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:49:02 | nameless | Added match	VideoID: ZF_frhuMJqU	Time: 4s	P1: c10 Nemo	P2: c15 kawano	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:49:45 | nameless | Added video	VideoID: p-_usW97M8w	Tags: 	Date: 2023-11-14	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:49:45 | nameless | Added match	VideoID: p-_usW97M8w	Time: 18s	P1: c10 Nemo	P2: c6 Mochi	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:51:01 | nameless | Added video	VideoID: xUu3PW7Caw8	Tags: 	Date: 2023-11-14	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:51:01 | nameless | Added match	VideoID: xUu3PW7Caw8	Time: 4s	P1: c10 Nemo	P2: c6 Mochi	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:51:38 | nameless | Added video	VideoID: JU1Qigw2SZk	Tags: 	Date: 2023-11-16	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:51:38 | nameless | Added match	VideoID: JU1Qigw2SZk	Time: 4s	P1: c10 Fenritti	P2: c12 Daigo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:52:19 | nameless | Added video	VideoID: MRL0jmuKEws	Tags: 	Date: 2023-11-16	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:52:19 | nameless | Added match	VideoID: MRL0jmuKEws	Time: 5s	P1: c10 Nemo	P2: c4 XYLi	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:53:01 | nameless | Added video	VideoID: -4bCyAeaPzg	Tags: 	Date: 2023-11-16	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:53:01 | nameless | Added match	VideoID: -4bCyAeaPzg	Time: 20s	P1: c4 GO1	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:53:33 | nameless | Added video	VideoID: r6UJPhvHYWI	Tags: 	Date: 2023-11-15	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:53:33 | nameless | Added match	VideoID: r6UJPhvHYWI	Time: 7s	P1: c5 Xian	P2: c10 Kakeru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:54:08 | nameless | Added video	VideoID: GwzL4Lsn4W4	Tags: 	Date: 2023-11-17	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:54:08 | nameless | Added match	VideoID: GwzL4Lsn4W4	Time: 7s	P1: c10 Fenritti	P2: c12 Daigo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:54:50 | nameless | Added video	VideoID: ugFR3HuZ89s	Tags: 	Date: 2023-10-31	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:54:50 | nameless | Added match	VideoID: ugFR3HuZ89s	Time: 4s	P1: c10 Kakeru	P2: c15 Otani	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:55:38 | nameless | Added video	VideoID: 6GZSvBuObd0	Tags: 	Date: 2023-11-17	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:55:38 | nameless | Added match	VideoID: 6GZSvBuObd0	Time: 13s	P1: c11 Xiaohai	P2: c10 Kakeru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:56:11 | nameless | Added video	VideoID: kkF40BAc5DU	Tags: 	Date: 2023-11-17	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:56:11 | nameless | Added match	VideoID: kkF40BAc5DU	Time: 4s	P1: c4 Sako	P2: c10 Fenritti	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:56:51 | nameless | Added video	VideoID: b7h6eUH4FOE	Tags: 	Date: 2023-11-18	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:56:51 | nameless | Added match	VideoID: b7h6eUH4FOE	Time: 7s	P1: c10 Nemo	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:57:39 | nameless | Added video	VideoID: jflnmlTlUvg	Tags: 	Date: 2023-11-13	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:57:39 | nameless | Added match	VideoID: jflnmlTlUvg	Time: 4s	P1: c15 ebihara	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:58:05 | nameless | Added match	VideoID: jflnmlTlUvg	Time: 2m11s	P1: c4 Leshar	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:58:23 | nameless | Added match	VideoID: jflnmlTlUvg	Time: 6m27s	P1: c3 kosaku	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:58:37 | nameless | Added match	VideoID: jflnmlTlUvg	Time: 7m57s	P1: c5 Xian	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:58:52 | nameless | Added match	VideoID: jflnmlTlUvg	Time: 10m33s	P1: c11 Xiaohai	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:59:24 | nameless | Added video	VideoID: l-RHrF5yDh8	Tags: 	Date: 2023-11-19	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:59:24 | nameless | Added match	VideoID: l-RHrF5yDh8	Time: 4s	P1: c10 Nemo	P2: c20 Kichipa	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:59:55 | nameless | Added video	VideoID: GaqbEKOqoPE	Tags: 	Date: 2023-11-19	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:59:55 | nameless | Added match	VideoID: GaqbEKOqoPE	Time: 4s	P1: c10 Kakeru	P2: c11 Mago	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:00:24 | nameless | Added video	VideoID: vUYJrYwJeoQ	Tags: 	Date: 2023-11-19	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:00:24 | nameless | Added match	VideoID: vUYJrYwJeoQ	Time: 4s	P1: c10 Nemo	P2: c11 Mago	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:02:04 | nameless | Added video	VideoID: Ylqxv75-y-k	Tags: 	Date: 2023-10-21	Netplay: L.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:02:04 | nameless | Added match	VideoID: Ylqxv75-y-k	Time: 56m50s	P1: c10 SEO	P2: c15 Chris Wong	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:04:06 | nameless | Added match	VideoID: Ylqxv75-y-k	Time: 1h32m16s	P1: c10 VxBao	P2: c4 GO1	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:04:50 | nameless | Added match	VideoID: Ylqxv75-y-k	Time: 1h59m49s	P1: c10 ACQUA	P2: c4 XYLi	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:05:57 | nameless | Added match	VideoID: Ylqxv75-y-k	Time: 3h47m7s	P1: c15 Chris Wong	P2: c10 Kakeru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:08:45 | nameless | Added video	VideoID: apgmobO7Z8k	Tags: 	Date: 2023-10-31	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:08:45 | nameless | Added match	VideoID: apgmobO7Z8k	Time: 1h47m	P1: c12 Fujimura	P2: c10 Nemo	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:09:41 | nameless | Added match	VideoID: apgmobO7Z8k	Time: 3h11m2s	P1: c17 Itabashi Zangief	P2: c10 Fenritti	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:11:10 | nameless | Added video	VideoID: QkCnd0D9Yxc	Tags: 	Date: 2023-11-10	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:11:10 | nameless | Added match	VideoID: QkCnd0D9Yxc	Time: 2h6m50s	P1: c12 Machabo	P2: c10 Fenritti	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:11:47 | nameless | Added match	VideoID: QkCnd0D9Yxc	Time: 3h1m2s	P1: c10 Nemo	P2: c15 Bonchan	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:12:15 | nameless | Added match	VideoID: QkCnd0D9Yxc	Time: 3h13m	P1: c8 Higuchi	P2: c10 Ryuusei	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:13:47 | nameless | Added video	VideoID: wCc4nLVn6EY	Tags: 	Date: 2023-11-17	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:13:47 | nameless | Added match	VideoID: wCc4nLVn6EY	Time: 2h15m47s	P1: c10 Fenritti	P2: c17 Shuto	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:14:29 | nameless | Added match	VideoID: wCc4nLVn6EY	Time: 3h36s	P1: c10 Ryuusei	P2: c12 Fujimura	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:15:35 | nameless | Added video	VideoID: KOp4T3w61TE	Tags: 	Date: 2023-11-14	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:15:35 | nameless | Added match	VideoID: KOp4T3w61TE	Time: 53m58s	P1: c15 Momochi	P2: c10 Fenritti	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:16:18 | nameless | Added match	VideoID: KOp4T3w61TE	Time: 3h20m9s	P1: c10 Nemo	P2: c11 Mago	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:17:03 | nameless | Added video	VideoID: dN9frTFZGQw	Tags: 	Date: 2023-11-20	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:17:03 | nameless | Added match	VideoID: dN9frTFZGQw	Time: 4s	P1: c12 Tokido	P2: c10 Kakeru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:30:40 | nameless | Added video	VideoID: aMeLdqg8s3Q	Tags: 	Date: 2023-11-20	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:30:40 | nameless | Added match	VideoID: aMeLdqg8s3Q	Time: 4s	P1: c18 Gachikun	P2: c10 Nemo	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:32:30 | nameless | Added video	VideoID: qnDbaQDO0XA	Tags: 	Date: 2023-11-18	Netplay: L.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:32:30 | nameless | Added match	VideoID: qnDbaQDO0XA	Time: 26s	P1: c8 Caba	P2: c10 Kakeru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:33:17 | nameless | Added video	VideoID: 8aXNSpvymto	Tags: 	Date: 2023-11-18	Netplay: L.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:33:17 | nameless | Added match	VideoID: 8aXNSpvymto	Time: 32s	P1: c8 Caba	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:33:30 | nameless | Added match	VideoID: 8aXNSpvymto	Time: 10m41s	P1: c8 Caba	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:34:08 | nameless | Added video	VideoID: p70x5jXQY54	Tags: 	Date: 2023-11-18	Netplay: L.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:34:08 | nameless | Added match	VideoID: p70x5jXQY54	Time: 30s	P1: c10 Kakeru	P2: c18 Gachikun	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:34:47 | nameless | Added video	VideoID: 3XsTEjbabKA	Tags: 	Date: 2023-11-18	Netplay: L.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:34:47 | nameless | Added match	VideoID: 3XsTEjbabKA	Time: 1m1s	P1: c10 Kakeru	P2: c17 ProblemX	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 23:38:56 | nameless | Modified match	VideoID: zHYVeMTuAhs	P2 Name from: YHCMochi to Mochi
